accession	version	species	fna	seqs	size
GCA_004022565.1_ASM402256	v1	pusillimonas_sp	pusillimonas_sp/GCA_004022565.1_ASM402256v1/GCA_004022565.1_ASM402256v1_genomic.fna	       1	3548703
GCA_011388195.1_ASM1138819	v1	pusillimonas_sp	pusillimonas_sp/GCA_011388195.1_ASM1138819v1/GCA_011388195.1_ASM1138819v1_genomic.fna	       1	3191899
GCA_012848855.1_ASM1284885	v1	pyruvatibacter_mobilis	pyruvatibacter_mobilis/GCA_012848855.1_ASM1284885v1/GCA_012848855.1_ASM1284885v1_genomic.fna	       1	3333914
GCA_004358425.1_ASM435842	v1	qipengyuania_sediminis	qipengyuania_sediminis/GCA_004358425.1_ASM435842v1/GCA_004358425.1_ASM435842v1_genomic.fna	       1	2416000
GCA_000255535.1_ASM25553	v1	rahnella_aquatilis	rahnella_aquatilis/GCA_000255535.1_ASM25553v1/GCA_000255535.1_ASM25553v1_genomic.fna	       4	5656799
GCA_003573465.1_ASM357346	v1	rahnella_aquatilis	rahnella_aquatilis/GCA_003573465.1_ASM357346v1/GCA_003573465.1_ASM357346v1_genomic.fna	       2	5536721
GCA_003956105.2_ASM395610	v2	rahnella_aquatilis	rahnella_aquatilis/GCA_003956105.2_ASM395610v2/GCA_003956105.2_ASM395610v2_genomic.fna	       2	5434790
GCA_003956125.2_ASM395612	v2	rahnella_aquatilis	rahnella_aquatilis/GCA_003956125.2_ASM395612v2/GCA_003956125.2_ASM395612v2_genomic.fna	       2	5434946
GCA_003956145.2_ASM395614	v2	rahnella_aquatilis	rahnella_aquatilis/GCA_003956145.2_ASM395614v2/GCA_003956145.2_ASM395614v2_genomic.fna	       2	5479653
GCA_004328445.1_ASM432844	v1	rahnella_aquatilis	rahnella_aquatilis/GCA_004328445.1_ASM432844v1/GCA_004328445.1_ASM432844v1_genomic.fna	       3	5596168
GCA_000187705.1_ASM18770	v1	rahnella_sp	rahnella_sp/GCA_000187705.1_ASM18770v1/GCA_000187705.1_ASM18770v1_genomic.fna	       3	5614252
GCA_002951615.1_ASM295161	v1	rahnella_sp	rahnella_sp/GCA_002951615.1_ASM295161v1/GCA_002951615.1_ASM295161v1_genomic.fna	       4	5530672
GCA_009646095.1_ASM964609	v1	raineyella_sp	raineyella_sp/GCA_009646095.1_ASM964609v1/GCA_009646095.1_ASM964609v1_genomic.fna	       1	3649865
GCA_001653935.1_ASM165393	v1	ralstonia_insidiosa	ralstonia_insidiosa/GCA_001653935.1_ASM165393v1/GCA_001653935.1_ASM165393v1_genomic.fna	       3	5987762
GCA_001663855.1_ASM166385	v1	ralstonia_insidiosa	ralstonia_insidiosa/GCA_001663855.1_ASM166385v1/GCA_001663855.1_ASM166385v1_genomic.fna	       4	6177004
GCA_000954135.2_ASM95413	v2	ralstonia_mannitolilytica	ralstonia_mannitolilytica/GCA_000954135.2_ASM95413v2/GCA_000954135.2_ASM95413v2_genomic.fna	       3	5072301
GCA_001628775.1_ASM162877	v1	ralstonia_mannitolilytica	ralstonia_mannitolilytica/GCA_001628775.1_ASM162877v1/GCA_001628775.1_ASM162877v1_genomic.fna	       2	4842994
GCA_011044515.1_ASM1104451	v1	ralstonia_mannitolilytica	ralstonia_mannitolilytica/GCA_011044515.1_ASM1104451v1/GCA_011044515.1_ASM1104451v1_genomic.fna	       2	4838688
GCA_003595305.1_ASM359530	v1	ralstonia_pseudosolanacearum	ralstonia_pseudosolanacearum/GCA_003595305.1_ASM359530v1/GCA_003595305.1_ASM359530v1_genomic.fna	       2	5810927
GCA_003612975.1_ASM361297	v1	ralstonia_pseudosolanacearum	ralstonia_pseudosolanacearum/GCA_003612975.1_ASM361297v1/GCA_003612975.1_ASM361297v1_genomic.fna	       2	5811278
GCA_000215705.1_ASM21570	v1	ramlibacter_tataouinensis	ramlibacter_tataouinensis/GCA_000215705.1_ASM21570v1/GCA_000215705.1_ASM21570v1_genomic.fna	       1	4070193
GCA_001580455.1_ASM158045	v1	ramlibacter_tataouinensis	ramlibacter_tataouinensis/GCA_001580455.1_ASM158045v1/GCA_001580455.1_ASM158045v1_genomic.fna	       1	4916630
GCA_006711645.1_ASM671164	v1	raoultella_electrica	raoultella_electrica/GCA_006711645.1_ASM671164v1/GCA_006711645.1_ASM671164v1_genomic.fna	       6	5785203
GCA_000367425.1_ASM36742	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_000367425.1_ASM36742v1/GCA_000367425.1_ASM36742v1_genomic.fna	       1	5398151
GCA_000829965.1_ASM82996	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_000829965.1_ASM82996v1/GCA_000829965.1_ASM82996v1_genomic.fna	       1	5522044
GCA_001455225.1_ASM145522	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_001455225.1_ASM145522v1/GCA_001455225.1_ASM145522v1_genomic.fna	       3	5785503
GCA_001700855.1_ASM170085	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_001700855.1_ASM170085v1/GCA_001700855.1_ASM170085v1_genomic.fna	       1	5398272
GCA_001866535.2_ASM186653	v2	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_001866535.2_ASM186653v2/GCA_001866535.2_ASM186653v2_genomic.fna	       1	5499520
GCA_002214825.1_ASM221482	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_002214825.1_ASM221482v1/GCA_002214825.1_ASM221482v1_genomic.fna	       2	5944351
GCA_003798165.1_ASM379816	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_003798165.1_ASM379816v1/GCA_003798165.1_ASM379816v1_genomic.fna	       2	5459882
GCA_005165545.1_ASM516554	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_005165545.1_ASM516554v1/GCA_005165545.1_ASM516554v1_genomic.fna	       7	6237328
GCA_010365445.1_ASM1036544	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_010365445.1_ASM1036544v1/GCA_010365445.1_ASM1036544v1_genomic.fna	      10	6383732
GCA_011149255.1_ASM1114925	v1	raoultella_ornithinolytica	raoultella_ornithinolytica/GCA_011149255.1_ASM1114925v1/GCA_011149255.1_ASM1114925v1_genomic.fna	       1	5534371
GCA_003323835.1_ASM332383	v1	raoultella_sp	raoultella_sp/GCA_003323835.1_ASM332383v1/GCA_003323835.1_ASM332383v1_genomic.fna	       2	5448479
GCA_004011135.1_ASM401113	v1	rathayibacter_festucae	rathayibacter_festucae/GCA_004011135.1_ASM401113v1/GCA_004011135.1_ASM401113v1_genomic.fna	       1	4359758
GCA_009834205.1_ASM983420	v1	rathayibacter_festucae	rathayibacter_festucae/GCA_009834205.1_ASM983420v1/GCA_009834205.1_ASM983420v1_genomic.fna	       3	4316394
GCA_004011115.1_ASM401111	v1	rathayibacter_iranicus	rathayibacter_iranicus/GCA_004011115.1_ASM401111v1/GCA_004011115.1_ASM401111v1_genomic.fna	       1	3436894
GCA_004011095.1_ASM401109	v1	rathayibacter_rathayi	rathayibacter_rathayi/GCA_004011095.1_ASM401109v1/GCA_004011095.1_ASM401109v1_genomic.fna	       1	3103889
GCA_009834185.1_ASM983418	v1	rathayibacter_sp	rathayibacter_sp/GCA_009834185.1_ASM983418v1/GCA_009834185.1_ASM983418v1_genomic.fna	       3	4612414
GCA_009834225.1_ASM983422	v1	rathayibacter_sp	rathayibacter_sp/GCA_009834225.1_ASM983422v1/GCA_009834225.1_ASM983422v1_genomic.fna	       4	4162637
GCA_009834245.1_ASM983424	v1	rathayibacter_sp	rathayibacter_sp/GCA_009834245.1_ASM983424v1/GCA_009834245.1_ASM983424v1_genomic.fna	       2	3628592
GCA_009834265.1_ASM983426	v1	rathayibacter_sp	rathayibacter_sp/GCA_009834265.1_ASM983426v1/GCA_009834265.1_ASM983426v1_genomic.fna	       1	3597743
GCA_009834165.1_ASM983416	v1	rathayibacter_tanaceti	rathayibacter_tanaceti/GCA_009834165.1_ASM983416v1/GCA_009834165.1_ASM983416v1_genomic.fna	       1	3214120
GCA_000875675.1_ASM87567	v1	rathayibacter_toxicus	rathayibacter_toxicus/GCA_000875675.1_ASM87567v1/GCA_000875675.1_ASM87567v1_genomic.fna	       1	2328288
GCA_001465855.1_ASM146585	v1	rathayibacter_toxicus	rathayibacter_toxicus/GCA_001465855.1_ASM146585v1/GCA_001465855.1_ASM146585v1_genomic.fna	       1	2346032
GCA_001641005.1_ASM164100	v1	rathayibacter_tritici	rathayibacter_tritici/GCA_001641005.1_ASM164100v1/GCA_001641005.1_ASM164100v1_genomic.fna	       1	3354681
GCA_002795845.1_ASM279584	v1	reinekea_forsetii	reinekea_forsetii/GCA_002795845.1_ASM279584v1/GCA_002795845.1_ASM279584v1_genomic.fna	       1	3660060
GCA_003990335.1_ASM399033	v1	rheinheimera_sp	rheinheimera_sp/GCA_003990335.1_ASM399033v1/GCA_003990335.1_ASM399033v1_genomic.fna	       1	4628354
GCA_004345025.1_ASM434502	v1	rheinheimera_sp	rheinheimera_sp/GCA_004345025.1_ASM434502v1/GCA_004345025.1_ASM434502v1_genomic.fna	       1	3308353
GCA_002116905.1_ASM211690	v1	rhizobacter_gummiphilus	rhizobacter_gummiphilus/GCA_002116905.1_ASM211690v1/GCA_002116905.1_ASM211690v1_genomic.fna	       1	6398096
GCA_002762215.1_ASM276221	v1	rhizobacter_gummiphilus	rhizobacter_gummiphilus/GCA_002762215.1_ASM276221v1/GCA_002762215.1_ASM276221v1_genomic.fna	       1	6398100
GCA_002531755.2_ASM253175	v2	rhizobium_acidisoli	rhizobium_acidisoli/GCA_002531755.2_ASM253175v2/GCA_002531755.2_ASM253175v2_genomic.fna	       5	7497685
GCA_010450895.1_ASM1045089	v1	rhizobium_daejeonense	rhizobium_daejeonense/GCA_010450895.1_ASM1045089v1/GCA_010450895.1_ASM1045089v1_genomic.fna	       5	5144152
GCA_001664265.1_ASM166426	v1	rhizobium_esperanzae	rhizobium_esperanzae/GCA_001664265.1_ASM166426v1/GCA_001664265.1_ASM166426v1_genomic.fna	       5	6478651
GCA_001908615.1_ASM190861	v1	rhizobium_gallicum	rhizobium_gallicum/GCA_001908615.1_ASM190861v1/GCA_001908615.1_ASM190861v1_genomic.fna	       5	7474202
GCA_009498215.1_ASM949821	v1	rhizobium_grahamii	rhizobium_grahamii/GCA_009498215.1_ASM949821v1/GCA_009498215.1_ASM949821v1_genomic.fna	       2	5889319
GCA_003627755.1_ASM362775	v1	rhizobium_jaguaris	rhizobium_jaguaris/GCA_003627755.1_ASM362775v1/GCA_003627755.1_ASM362775v1_genomic.fna	       4	8025568
GCA_010669145.1_ASM1066914	v1	rhizobium_oryzihabitans	rhizobium_oryzihabitans/GCA_010669145.1_ASM1066914v1/GCA_010669145.1_ASM1066914v1_genomic.fna	       9	5858741
GCA_011046245.1_ASM1104624	v1	rhizobium_pseudoryzae	rhizobium_pseudoryzae/GCA_011046245.1_ASM1104624v1/GCA_011046245.1_ASM1104624v1_genomic.fna	       5	5375550
GCA_005221365.1_ASM522136	v1	rhizobium_pusense	rhizobium_pusense/GCA_005221365.1_ASM522136v1/GCA_005221365.1_ASM522136v1_genomic.fna	       3	4957912
GCA_011046895.1_ASM1104689	v1	rhizobium_rhizoryzae	rhizobium_rhizoryzae/GCA_011046895.1_ASM1104689v1/GCA_011046895.1_ASM1104689v1_genomic.fna	       6	4984090
GCA_000172695.2_ASM17269	v2	rhizobium_sp	rhizobium_sp/GCA_000172695.2_ASM17269v2/GCA_000172695.2_ASM17269v2_genomic.fna	       5	6817255
GCA_000172795.2_ASM17279	v2	rhizobium_sp	rhizobium_sp/GCA_000172795.2_ASM17279v2/GCA_000172795.2_ASM17279v2_genomic.fna	       6	6657947
GCA_000698845.1_ASM69884	v1	rhizobium_sp	rhizobium_sp/GCA_000698845.1_ASM69884v1/GCA_000698845.1_ASM69884v1_genomic.fna	       6	7057405
GCA_000967425.1_ASM96742	v1	rhizobium_sp	rhizobium_sp/GCA_000967425.1_ASM96742v1/GCA_000967425.1_ASM96742v1_genomic.fna	       3	4577425
GCA_001664085.1_ASM166408	v1	rhizobium_sp	rhizobium_sp/GCA_001664085.1_ASM166408v1/GCA_001664085.1_ASM166408v1_genomic.fna	       6	6555560
GCA_001664145.1_ASM166414	v1	rhizobium_sp	rhizobium_sp/GCA_001664145.1_ASM166414v1/GCA_001664145.1_ASM166414v1_genomic.fna	       6	6274507
GCA_001664305.1_ASM166430	v1	rhizobium_sp	rhizobium_sp/GCA_001664305.1_ASM166430v1/GCA_001664305.1_ASM166430v1_genomic.fna	       6	6274511
GCA_001664325.1_ASM166432	v1	rhizobium_sp	rhizobium_sp/GCA_001664325.1_ASM166432v1/GCA_001664325.1_ASM166432v1_genomic.fna	       5	6425255
GCA_001664345.1_ASM166434	v1	rhizobium_sp	rhizobium_sp/GCA_001664345.1_ASM166434v1/GCA_001664345.1_ASM166434v1_genomic.fna	       5	6524337
GCA_001664465.1_ASM166446	v1	rhizobium_sp	rhizobium_sp/GCA_001664465.1_ASM166446v1/GCA_001664465.1_ASM166446v1_genomic.fna	       5	6424414
GCA_001664485.1_ASM166448	v1	rhizobium_sp	rhizobium_sp/GCA_001664485.1_ASM166448v1/GCA_001664485.1_ASM166448v1_genomic.fna	       6	6972593
GCA_001664525.1_ASM166452	v1	rhizobium_sp	rhizobium_sp/GCA_001664525.1_ASM166452v1/GCA_001664525.1_ASM166452v1_genomic.fna	       5	6479005
GCA_001664545.1_ASM166454	v1	rhizobium_sp	rhizobium_sp/GCA_001664545.1_ASM166454v1/GCA_001664545.1_ASM166454v1_genomic.fna	       6	6556348
GCA_001691455.1_ASM169145	v1	rhizobium_sp	rhizobium_sp/GCA_001691455.1_ASM169145v1/GCA_001691455.1_ASM169145v1_genomic.fna	       2	5524367
GCA_002117485.1_ASM211748	v1	rhizobium_sp	rhizobium_sp/GCA_002117485.1_ASM211748v1/GCA_002117485.1_ASM211748v1_genomic.fna	       4	6686318
GCA_002117725.1_ASM211772	v1	rhizobium_sp	rhizobium_sp/GCA_002117725.1_ASM211772v1/GCA_002117725.1_ASM211772v1_genomic.fna	       6	6402377
GCA_002277895.1_ASM227789	v1	rhizobium_sp	rhizobium_sp/GCA_002277895.1_ASM227789v1/GCA_002277895.1_ASM227789v1_genomic.fna	       3	7070317
GCA_002600635.1_ASM260063	v1	rhizobium_sp	rhizobium_sp/GCA_002600635.1_ASM260063v1/GCA_002600635.1_ASM260063v1_genomic.fna	       5	6284736
GCA_002814035.1_ASM281403	v1	rhizobium_sp	rhizobium_sp/GCA_002814035.1_ASM281403v1/GCA_002814035.1_ASM281403v1_genomic.fna	       3	5321211
GCA_002944315.1_ASM294431	v1	rhizobium_sp	rhizobium_sp/GCA_002944315.1_ASM294431v1/GCA_002944315.1_ASM294431v1_genomic.fna	       4	7302537
GCA_003627775.1_ASM362777	v1	rhizobium_sp	rhizobium_sp/GCA_003627775.1_ASM362777v1/GCA_003627775.1_ASM362777v1_genomic.fna	       5	6923224
GCA_003627795.1_ASM362779	v1	rhizobium_sp	rhizobium_sp/GCA_003627795.1_ASM362779v1/GCA_003627795.1_ASM362779v1_genomic.fna	       5	7140493
GCA_006517835.1_ASM651783	v1	rhizobium_sp	rhizobium_sp/GCA_006517835.1_ASM651783v1/GCA_006517835.1_ASM651783v1_genomic.fna	       3	4054544
GCA_008000915.1_ASM800091	v1	rhizobium_sp	rhizobium_sp/GCA_008000915.1_ASM800091v1/GCA_008000915.1_ASM800091v1_genomic.fna	       3	5354836
GCA_002355275.1_ASM235527	v1	rhizorhabdus_dicambivorans	rhizorhabdus_dicambivorans/GCA_002355275.1_ASM235527v1/GCA_002355275.1_ASM235527v1_genomic.fna	       5	5541299
GCA_000230695.3_ASM23069	v3	rhodanobacter_denitrificans	rhodanobacter_denitrificans/GCA_000230695.3_ASM23069v3/GCA_000230695.3_ASM23069v3_genomic.fna	       1	4225490
GCA_008000795.1_ASM800079	v1	rhodanobacter_glycinis	rhodanobacter_glycinis/GCA_008000795.1_ASM800079v1/GCA_008000795.1_ASM800079v1_genomic.fna	       1	4172240
GCA_001870665.2_ASM187066	v2	rhodobaca_barguzinensis	rhodobaca_barguzinensis/GCA_001870665.2_ASM187066v2/GCA_001870665.2_ASM187066v2_genomic.fna	       1	3899419
GCA_003071405.1_ASM307140	v1	rhodobacter_blasticus	rhodobacter_blasticus/GCA_003071405.1_ASM307140v1/GCA_003071405.1_ASM307140v1_genomic.fna	       2	3706095
GCA_000021865.1_ASM2186	v1	rhodobacter_capsulatus	rhodobacter_capsulatus/GCA_000021865.1_ASM2186v1/GCA_000021865.1_ASM2186v1_genomic.fna	       2	3871920
GCA_001856665.1_ASM185666	v1	rhodobacter_sp	rhodobacter_sp/GCA_001856665.1_ASM185666v1/GCA_001856665.1_ASM185666v1_genomic.fna	       4	3780829
GCA_002407205.1_ASM240720	v1	rhodobacter_sp	rhodobacter_sp/GCA_002407205.1_ASM240720v1/GCA_002407205.1_ASM240720v1_genomic.fna	       4	4437113
GCA_000015985.1_ASM1598	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_000015985.1_ASM1598v1/GCA_000015985.1_ASM1598v1_genomic.fna	       3	4489380
GCA_000021005.1_ASM2100	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_000021005.1_ASM2100v1/GCA_000021005.1_ASM2100v1_genomic.fna	       4	4711139
GCA_001576595.1_ASM157659	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_001576595.1_ASM157659v1/GCA_001576595.1_ASM157659v1_genomic.fna	       8	4666565
GCA_001685625.1_ASM168562	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_001685625.1_ASM168562v1/GCA_001685625.1_ASM168562v1_genomic.fna	       7	4649054
GCA_002706325.1_ASM270632	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_002706325.1_ASM270632v1/GCA_002706325.1_ASM270632v1_genomic.fna	       7	4650063
GCA_003324715.1_ASM332471	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_003324715.1_ASM332471v1/GCA_003324715.1_ASM332471v1_genomic.fna	       6	4629754
GCA_003429265.1_ASM342926	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_003429265.1_ASM342926v1/GCA_003429265.1_ASM342926v1_genomic.fna	       6	4438291
GCA_009797605.1_ASM979760	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_009797605.1_ASM979760v1/GCA_009797605.1_ASM979760v1_genomic.fna	       6	4522905
GCA_009797665.1_ASM979766	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_009797665.1_ASM979766v1/GCA_009797665.1_ASM979766v1_genomic.fna	       6	4519621
GCA_012647365.1_ASM1264736	v1	rhodobacter_sphaeroides	rhodobacter_sphaeroides/GCA_012647365.1_ASM1264736v1/GCA_012647365.1_ASM1264736v1_genomic.fna	       6	4635445
GCA_002356635.1_ASM235663	v1	rhodobacteraceae_bacterium	rhodobacteraceae_bacterium/GCA_002356635.1_ASM235663v1/GCA_002356635.1_ASM235663v1_genomic.fna	       2	3551172
GCA_002850435.1_ASM285043	v1	rhodobacteraceae_bacterium	rhodobacteraceae_bacterium/GCA_002850435.1_ASM285043v1/GCA_002850435.1_ASM285043v1_genomic.fna	       4	3336108
GCA_003008555.2_ASM300855	v2	rhodobacteraceae_bacterium	rhodobacteraceae_bacterium/GCA_003008555.2_ASM300855v2/GCA_003008555.2_ASM300855v2_genomic.fna	       6	4262966
GCA_003544895.1_ASM354489	v1	rhodobacteraceae_bacterium	rhodobacteraceae_bacterium/GCA_003544895.1_ASM354489v1/GCA_003544895.1_ASM354489v1_genomic.fna	       1	3558757
GCA_009931615.1_ASM993161	v1	rhodobacteraceae_bacterium	rhodobacteraceae_bacterium/GCA_009931615.1_ASM993161v1/GCA_009931615.1_ASM993161v1_genomic.fna	       1	3994758
GCA_003330885.1_ASM333088	v1	rhodobiaceae_bacterium	rhodobiaceae_bacterium/GCA_003330885.1_ASM333088v1/GCA_003330885.1_ASM333088v1_genomic.fna	       1	3862255
GCA_000982715.1_ASM98271	v1	rhodococcus_aetherivorans	rhodococcus_aetherivorans/GCA_000982715.1_ASM98271v1/GCA_000982715.1_ASM98271v1_genomic.fna	       1	5922748
GCA_003288095.1_ASM328809	v1	rhodococcus_biphenylivorans	rhodococcus_biphenylivorans/GCA_003288095.1_ASM328809v1/GCA_003288095.1_ASM328809v1_genomic.fna	       1	5034221
GCA_000196695.1_ASM19669	v1	rhodococcus_hoagii	rhodococcus_hoagii/GCA_000196695.1_ASM19669v1/GCA_000196695.1_ASM19669v1_genomic.fna	       1	5043170
GCA_003013675.1_ASM301367	v1	rhodococcus_hoagii	rhodococcus_hoagii/GCA_003013675.1_ASM301367v1/GCA_003013675.1_ASM301367v1_genomic.fna	       3	5438826
GCA_007197835.1_ASM719783	v1	rhodococcus_hoagii	rhodococcus_hoagii/GCA_007197835.1_ASM719783v1/GCA_007197835.1_ASM719783v1_genomic.fna	       2	5213571
GCA_000014565.1_ASM1456	v1	rhodococcus_jostii	rhodococcus_jostii/GCA_000014565.1_ASM1456v1/GCA_000014565.1_ASM1456v1_genomic.fna	       4	9702737
GCA_000010805.1_ASM1080	v1	rhodococcus_opacus	rhodococcus_opacus/GCA_000010805.1_ASM1080v1/GCA_000010805.1_ASM1080v1_genomic.fna	       6	8834939
GCA_001685605.1_ASM168560	v1	rhodococcus_opacus	rhodococcus_opacus/GCA_001685605.1_ASM168560v1/GCA_001685605.1_ASM168560v1_genomic.fna	       3	8637535
GCA_000511305.1_ASM51130	v1	rhodococcus_pyridinivorans	rhodococcus_pyridinivorans/GCA_000511305.1_ASM51130v1/GCA_000511305.1_ASM51130v1_genomic.fna	       3	5590512
GCA_002269365.1_ASM226936	v1	rhodococcus_pyridinivorans	rhodococcus_pyridinivorans/GCA_002269365.1_ASM226936v1/GCA_002269365.1_ASM226936v1_genomic.fna	       1	5303895
GCA_005944105.1_ASM594410	v1	rhodococcus_pyridinivorans	rhodococcus_pyridinivorans/GCA_005944105.1_ASM594410v1/GCA_005944105.1_ASM594410v1_genomic.fna	       5	6092335
GCA_002893965.1_ASM289396	v1	rhodococcus_qingshengii	rhodococcus_qingshengii/GCA_002893965.1_ASM289396v1/GCA_002893965.1_ASM289396v1_genomic.fna	       4	6700013
GCA_008306195.1_ASM830619	v1	rhodococcus_qingshengii	rhodococcus_qingshengii/GCA_008306195.1_ASM830619v1/GCA_008306195.1_ASM830619v1_genomic.fna	       3	6846621
GCA_000763325.2_ASM76332	v2	rhodococcus_sp	rhodococcus_sp/GCA_000763325.2_ASM76332v2/GCA_000763325.2_ASM76332v2_genomic.fna	       4	5413283
GCA_000954115.1_ASM95411	v1	rhodococcus_sp	rhodococcus_sp/GCA_000954115.1_ASM95411v1/GCA_000954115.1_ASM95411v1_genomic.fna	       1	5341557
GCA_001620005.1_ASM162000	v1	rhodococcus_sp	rhodococcus_sp/GCA_001620005.1_ASM162000v1/GCA_001620005.1_ASM162000v1_genomic.fna	       2	5316948
GCA_001620025.1_ASM162002	v1	rhodococcus_sp	rhodococcus_sp/GCA_001620025.1_ASM162002v1/GCA_001620025.1_ASM162002v1_genomic.fna	       1	4251687
GCA_001682295.1_ASM168229	v1	rhodococcus_sp	rhodococcus_sp/GCA_001682295.1_ASM168229v1/GCA_001682295.1_ASM168229v1_genomic.fna	       4	7438324
GCA_001700945.1_ASM170094	v1	rhodococcus_sp	rhodococcus_sp/GCA_001700945.1_ASM170094v1/GCA_001700945.1_ASM170094v1_genomic.fna	       2	6148559
GCA_001767395.1_ASM176739	v1	rhodococcus_sp	rhodococcus_sp/GCA_001767395.1_ASM176739v1/GCA_001767395.1_ASM176739v1_genomic.fna	       1	4444448
GCA_001886355.1_ASM188635	v1	rhodococcus_sp	rhodococcus_sp/GCA_001886355.1_ASM188635v1/GCA_001886355.1_ASM188635v1_genomic.fna	       2	5596514
GCA_001942025.1_ASM194202	v1	rhodococcus_sp	rhodococcus_sp/GCA_001942025.1_ASM194202v1/GCA_001942025.1_ASM194202v1_genomic.fna	       6	7594958
GCA_001984015.1_ASM198401	v1	rhodococcus_sp	rhodococcus_sp/GCA_001984015.1_ASM198401v1/GCA_001984015.1_ASM198401v1_genomic.fna	       1	5665081
GCA_002079265.1_ASM207926	v1	rhodococcus_sp	rhodococcus_sp/GCA_002079265.1_ASM207926v1/GCA_002079265.1_ASM207926v1_genomic.fna	       2	7019149
GCA_002501585.1_ASM250158	v1	rhodococcus_sp	rhodococcus_sp/GCA_002501585.1_ASM250158v1/GCA_002501585.1_ASM250158v1_genomic.fna	       2	6497607
GCA_003130705.1_ASM313070	v1	rhodococcus_sp	rhodococcus_sp/GCA_003130705.1_ASM313070v1/GCA_003130705.1_ASM313070v1_genomic.fna	       4	8014224
GCA_003641205.1_ASM364120	v1	rhodococcus_sp	rhodococcus_sp/GCA_003641205.1_ASM364120v1/GCA_003641205.1_ASM364120v1_genomic.fna	       1	5868661
GCA_003860625.1_ASM386062	v1	rhodococcus_sp	rhodococcus_sp/GCA_003860625.1_ASM386062v1/GCA_003860625.1_ASM386062v1_genomic.fna	       5	7324898
GCA_004006015.1_ASM400601	v1	rhodococcus_sp	rhodococcus_sp/GCA_004006015.1_ASM400601v1/GCA_004006015.1_ASM400601v1_genomic.fna	       1	3723718
GCA_004328705.1_ASM432870	v1	rhodococcus_sp	rhodococcus_sp/GCA_004328705.1_ASM432870v1/GCA_004328705.1_ASM432870v1_genomic.fna	       1	5098030
GCA_004795875.1_ASM479587	v1	rhodococcus_sp	rhodococcus_sp/GCA_004795875.1_ASM479587v1/GCA_004795875.1_ASM479587v1_genomic.fna	       1	4727363
GCA_004795915.1_ASM479591	v1	rhodococcus_sp	rhodococcus_sp/GCA_004795915.1_ASM479591v1/GCA_004795915.1_ASM479591v1_genomic.fna	       1	4727363
GCA_005484805.1_ASM548480	v1	rhodococcus_sp	rhodococcus_sp/GCA_005484805.1_ASM548480v1/GCA_005484805.1_ASM548480v1_genomic.fna	       2	4974457
GCA_007558985.1_ASM755898	v1	rhodococcus_sp	rhodococcus_sp/GCA_007558985.1_ASM755898v1/GCA_007558985.1_ASM755898v1_genomic.fna	       1	7704423
GCA_009707305.1_ASM970730	v1	rhodococcus_sp	rhodococcus_sp/GCA_009707305.1_ASM970730v1/GCA_009707305.1_ASM970730v1_genomic.fna	       4	6753902
GCA_009859915.1_ASM985991	v1	rhodococcus_sp	rhodococcus_sp/GCA_009859915.1_ASM985991v1/GCA_009859915.1_ASM985991v1_genomic.fna	       5	8443333
